0022300037, 2023-11-17, 1610612746, 1
0022300202, 2023-11-18, 1610612752, 1
0022300203, 2023-11-18, 1610612750, 1
0022300204, 2023-11-18, 1610612741, 1
0022300205, 2023-11-18, 1610612749, 1
0022300206, 2023-11-18, 1610612763, 1
0022300207, 2023-11-18, 1610612760, 1
0022300208, 2023-11-19, 1610612755, 1
0022300211, 2023-11-19, 1610612761, 1
0022300209, 2023-11-19, 1610612753, 1
0022300210, 2023-11-19, 1610612739, 1
0022300212, 2023-11-19, 1610612758, 1
0022300213, 2023-11-19, 1610612738, 1
0022300214, 2023-11-19, 1610612756, 1
0022300215, 2023-11-19, 1610612760, 1
0022300216, 2023-11-19, 1610612747, 1
0022300217, 2023-11-20, 1610612766, 1
0022300218, 2023-11-20, 1610612743, 1
0022300219, 2023-11-20, 1610612749, 1
0022300220, 2023-11-20, 1610612748, 1
0022300221, 2023-11-20, 1610612750, 1
0022300222, 2023-11-20, 1610612740, 1
0022300223, 2023-11-20, 1610612746, 1
0022300224, 2023-11-20, 1610612744, 1
0022300038, 2023-11-21, 1610612753, 1
0022300039, 2023-11-21, 1610612754, 1
0022300040, 2023-11-21, 1610612739, 1
0022300041, 2023-11-21, 1610612756, 1
0022300042, 2023-11-21, 1610612747, 1
0022300225, 2023-11-22, 1610612766, 1
0022300226, 2023-11-22, 1610612753, 1
0022300227, 2023-11-22, 1610612737, 1
0022300228, 2023-11-22, 1610612738, 1
0022300229, 2023-11-22, 1610612748, 1
0022300230, 2023-11-22, 1610612761, 1
0022300231, 2023-11-22, 1610612745, 1
0022300232, 2023-11-22, 1610612750, 1
0022300233, 2023-11-22, 1610612740, 1
0022300234, 2023-11-22, 1610612760, 1
0022300235, 2023-11-22, 1610612746, 1
0022300236, 2023-11-22, 1610612756, 1
0022300237, 2023-11-22, 1610612757, 1
0022300238, 2023-11-22, 1610612742, 1
0022300043, 2023-11-24, 1610612753, 1
0022300044, 2023-11-24, 1610612756, 1
0022300045, 2023-11-24, 1610612752, 1
0022300046, 2023-11-24, 1610612761, 1
0022300047, 2023-11-24, 1610612754, 1
0022300048, 2023-11-24, 1610612745, 1
0022300049, 2023-11-24, 1610612749, 1
0022300050, 2023-11-24, 1610612758, 1
0022300051, 2023-11-24, 1610612744, 1
0022300052, 2023-11-24, 1610612740, 1
0022300239, 2023-11-25, 1610612755, 1
0022300240, 2023-11-25, 1610612751, 1
0022300241, 2023-11-25, 1610612737, 1
0022300242, 2023-11-25, 1610612747, 1
0022300243, 2023-11-25, 1610612762, 1
0022300244, 2023-11-25, 1610612746, 1
0022300245, 2023-11-26, 1610612749, 1
0022300246, 2023-11-26, 1610612738, 1
0022300247, 2023-11-26, 1610612756, 1
0022300248, 2023-11-26, 1610612753, 1
0022300249, 2023-11-26, 1610612750, 1
0022300250, 2023-11-26, 1610612751, 1
0022300251, 2023-11-26, 1610612739, 1
0022300252, 2023-11-26, 1610612743, 1
0022300253, 2023-11-27, 1610612764, 1
0022300254, 2023-11-27, 1610612757, 1
0022300255, 2023-11-27, 1610612755, 1
0022300256, 2023-11-27, 1610612762, 1
0022300257, 2023-11-27, 1610612743, 1
0022300053, 2023-11-28, 1610612738, 1
0022300054, 2023-11-28, 1610612751, 1
0022300055, 2023-11-28, 1610612739, 1
0022300056, 2023-11-28, 1610612749, 1
0022300057, 2023-11-28, 1610612752, 1
0022300058, 2023-11-28, 1610612750, 1
0022300059, 2023-11-28, 1610612742, 1
0022300060, 2023-11-28, 1610612758, 1
0022300258, 2023-11-29, 1610612747, 1
0022300259, 2023-11-29, 1610612753, 1
0022300260, 2023-11-29, 1610612761, 1
0022300261, 2023-11-29, 1610612763, 1
0022300262, 2023-11-29, 1610612740, 1
0022300263, 2023-11-29, 1610612743, 1
0022300264, 2023-11-29, 1610612746, 1
0022300265, 2023-11-30, 1610612757, 1
0022300266, 2023-11-30, 1610612766, 1
0022300267, 2023-11-30, 1610612748, 1
0022300268, 2023-11-30, 1610612752, 1
0022300269, 2023-11-30, 1610612741, 1
0022300270, 2023-11-30, 1610612750, 1
0022300271, 2023-11-30, 1610612760, 1
0022300272, 2023-11-30, 1610612737, 1
0022300273, 2023-11-30, 1610612744, 1
0022300274, 2023-12-01, 1610612753, 1
0022300275, 2023-12-01, 1610612738, 1
0022300276, 2023-12-01, 1610612752, 1
0022300277, 2023-12-01, 1610612763, 1
0022300278, 2023-12-01, 1610612740, 1
0022300279, 2023-12-01, 1610612743, 1
0022300280, 2023-12-02, 1610612746, 1
0022300281, 2023-12-02, 1610612750, 1
0022300282, 2023-12-02, 1610612751, 1
0022300283, 2023-12-02, 1610612739, 1
0022300284, 2023-12-02, 1610612754, 1
0022300285, 2023-12-02, 1610612741, 1
0022300286, 2023-12-02, 1610612749, 1
0022300287, 2023-12-02, 1610612760, 1
0022300288, 2023-12-02, 1610612756, 1
0022300289, 2023-12-02, 1610612762, 1
0022300290, 2023-12-02, 1610612758, 1
0022300291, 2023-12-02, 1610612747, 1
0022301202, 2023-12-04, 1610612754, 1
0022301204, 2023-12-04, 1610612740, 1
0022301201, 2023-12-05, 1610612749, 1
0022301203, 2023-12-05, 1610612747, 1
0022301205, 2023-12-06, 1610612739, 1
0022301206, 2023-12-06, 1610612763, 1
0022301208, 2023-12-06, 1610612755, 1
0022301207, 2023-12-06, 1610612748, 1
0022301209, 2023-12-06, 1610612751, 1
0022301210, 2023-12-06, 1610612750, 1
0022301211, 2023-12-06, 1610612741, 1
0022301212, 2023-12-06, 1610612745, 1
0022301213, 2023-12-06, 1610612742, 1
0022301214, 2023-12-06, 1610612744, 1
0022301215, 2023-12-06, 1610612746, 1
0022301229, 2023-12-07, 1610612754, 1
0022301230, 2023-12-07, 1610612747, 1
0022301216, 2023-12-08, 1610612766, 1
0022301217, 2023-12-08, 1610612753, 1
0022301218, 2023-12-08, 1610612755, 1
0022301219, 2023-12-08, 1610612751, 1
0022301227, 2023-12-08, 1610612738, 1
0022301220, 2023-12-08, 1610612739, 1
0022301221, 2023-12-08, 1610612750, 1
0022301222, 2023-12-08, 1610612760, 1
0022301223, 2023-12-08, 1610612741, 1
0022301224, 2023-12-08, 1610612745, 1
0022301228, 2023-12-08, 1610612758, 1
0022301225, 2023-12-08, 1610612746, 1
0022301226, 2023-12-08, 1610612742, 1
0062300001, 2023-12-09, 1610612747, 1
0022300292, 2023-12-11, 1610612748, 1
0022300293, 2023-12-11, 1610612754, 1
0022300294, 2023-12-11, 1610612753, 1
0022300295, 2023-12-11, 1610612755, 1
0022300296, 2023-12-11, 1610612743, 1
0022300297, 2023-12-11, 1610612752, 1
0022300298, 2023-12-11, 1610612745, 1
0022300299, 2023-12-11, 1610612742, 1
0022300300, 2023-12-11, 1610612749, 1
0022300301, 2023-12-11, 1610612740, 1
0022300302, 2023-12-11, 1610612760, 1
0022300303, 2023-12-11, 1610612758, 1
0022300304, 2023-12-11, 1610612746, 1
0022300305, 2023-12-12, 1610612738, 1
0022300306, 2023-12-12, 1610612742, 1
0022300307, 2023-12-12, 1610612743, 1
0022300308, 2023-12-12, 1610612756, 1
0022300309, 2023-12-12, 1610612746, 1
0022300310, 2023-12-13, 1610612755, 1
0022300311, 2023-12-13, 1610612740, 1
0022300312, 2023-12-13, 1610612748, 1
0022300313, 2023-12-13, 1610612761, 1
0022300314, 2023-12-13, 1610612745, 1
0022300315, 2023-12-13, 1610612749, 1
0022300316, 2023-12-13, 1610612747, 1
0022300317, 2023-12-13, 1610612751, 1
0022300318, 2023-12-13, 1610612762, 1
0022300319, 2023-12-14, 1610612738, 1
0022300320, 2023-12-14, 1610612741, 1
0022300321, 2023-12-14, 1610612750, 1
0022300322, 2023-12-14, 1610612743, 1
0022300323, 2023-12-14, 1610612762, 1
0022300324, 2023-12-14, 1610612758, 1
0022300325, 2023-12-14, 1610612746, 1
0022300326, 2023-12-15, 1610612740, 1
0022300327, 2023-12-15, 1610612755, 1
0022300328, 2023-12-15, 1610612764, 1
0022300329, 2023-12-15, 1610612738, 1
0022300330, 2023-12-15, 1610612737, 1
0022300331, 2023-12-15, 1610612759, 1
0022300332, 2023-12-15, 1610612745, 1
0022300333, 2023-12-15, 1610612752, 1
0022300334, 2023-12-16, 1610612749, 1
0022300335, 2023-12-16, 1610612755, 1
0022300336, 2023-12-16, 1610612739, 1
0022300337, 2023-12-16, 1610612748, 1
0022300338, 2023-12-16, 1610612750, 1
0022300339, 2023-12-16, 1610612744, 1
0022300340, 2023-12-16, 1610612760, 1
0022300341, 2023-12-16, 1610612742, 1
0022300342, 2023-12-16, 1610612758, 1
0022300343, 2023-12-16, 1610612746, 1
0022300344, 2023-12-17, 1610612738, 1
0022300345, 2023-12-17, 1610612740, 1
0022300346, 2023-12-17, 1610612749, 1
0022300347, 2023-12-17, 1610612756, 1
0022300348, 2023-12-17, 1610612744, 1
0022300349, 2023-12-18, 1610612739, 1
0022300350, 2023-12-18, 1610612746, 1
0022300351, 2023-12-18, 1610612741, 1
0022300352, 2023-12-18, 1610612737, 1
0022300353, 2023-12-18, 1610612750, 1
0022300354, 2023-12-18, 1610612761, 1
0022300355, 2023-12-18, 1610612760, 1
0022300356, 2023-12-18, 1610612743, 1
0022300357, 2023-12-18, 1610612762, 1
0022300358, 2023-12-18, 1610612758, 1
0022300359, 2023-12-18, 1610612752, 1
0022300360, 2023-12-19, 1610612763, 1
0022300361, 2023-12-19, 1610612749, 1
0022300362, 2023-12-19, 1610612744, 1
0022300363, 2023-12-19, 1610612757, 1
0022300364, 2023-12-20, 1610612739, 1
0022300365, 2023-12-20, 1610612754, 1
0022300366, 2023-12-20, 1610612748, 1
0022300367, 2023-12-20, 1610612755, 1
0022300368, 2023-12-20, 1610612752, 1
0022300369, 2023-12-20, 1610612743, 1
0022300370, 2023-12-20, 1610612741, 1
0022300371, 2023-12-20, 1610612737, 1
0022300372, 2023-12-20, 1610612746, 1
0022300373, 2023-12-20, 1610612738, 1
0022300374, 2023-12-21, 1610612762, 1
0022300375, 2023-12-21, 1610612740, 1
0022300376, 2023-12-21, 1610612741, 1
0022300377, 2023-12-21, 1610612763, 1
0022300378, 2023-12-21, 1610612749, 1
0022300379, 2023-12-21, 1610612760, 1
0022300380, 2023-12-21, 1610612750, 1
0022300381, 2023-12-21, 1610612764, 1
0022300382, 2023-12-22, 1610612755, 1
0022300383, 2023-12-22, 1610612743, 1
0022300384, 2023-12-22, 1610612748, 1
0022300385, 2023-12-22, 1610612745, 1
0022300386, 2023-12-22, 1610612744, 1
0022300387, 2023-12-22, 1610612758, 1
0022300388, 2023-12-23, 1610612749, 1
0022300389, 2023-12-23, 1610612738, 1
0022300390, 2023-12-23, 1610612743, 1
0022300391, 2023-12-23, 1610612753, 1
0022300392, 2023-12-23, 1610612745, 1
0022300393, 2023-12-23, 1610612763, 1
0022300394, 2023-12-23, 1610612751, 1
0022300395, 2023-12-23, 1610612762, 1
0022300396, 2023-12-23, 1610612739, 1
0022300397, 2023-12-23, 1610612747, 1
0022300398, 2023-12-23, 1610612742, 1
0022300399, 2023-12-23, 1610612744, 1
0022300400, 2023-12-23, 1610612750, 1
0022300401, 2023-12-25, 1610612752, 1
0022300402, 2023-12-25, 1610612743, 1
0022300403, 2023-12-25, 1610612738, 1
0022300404, 2023-12-25, 1610612748, 1
0022300405, 2023-12-25, 1610612742, 1
0022300406, 2023-12-26, 1610612751, 1
0022300407, 2023-12-26, 1610612753, 1
0022300408, 2023-12-26, 1610612741, 1
0022300409, 2023-12-26, 1610612754, 1
0022300410, 2023-12-26, 1610612763, 1
0022300411, 2023-12-26, 1610612760, 1
0022300412, 2023-12-26, 1610612762, 1
0022300413, 2023-12-26, 1610612757, 1
0022300414, 2023-12-26, 1610612746, 1
0022300415, 2023-12-27, 1610612755, 1
0022300416, 2023-12-27, 1610612761, 1
0022300417, 2023-12-27, 1610612749, 1
0022300418, 2023-12-27, 1610612756, 1
0022300419, 2023-12-27, 1610612760, 1
0022300420, 2023-12-27, 1610612739, 1
0022300421, 2023-12-28, 1610612738, 1
0022300422, 2023-12-28, 1610612754, 1
0022300423, 2023-12-28, 1610612750, 1
0022300424, 2023-12-28, 1610612740, 1
0022300425, 2023-12-28, 1610612743, 1
0022300426, 2023-12-28, 1610612748, 1
0022300427, 2023-12-28, 1610612759, 1
0022300428, 2023-12-28, 1610612747, 1
0022300429, 2023-12-29, 1610612753, 1
0022300430, 2023-12-29, 1610612764, 1
0022300431, 2023-12-29, 1610612758, 1
0022300432, 2023-12-29, 1610612738, 1
0022300433, 2023-12-29, 1610612749, 1
0022300434, 2023-12-29, 1610612755, 1
0022300435, 2023-12-29, 1610612760, 1
0022300436, 2023-12-29, 1610612756, 1
0022300437, 2023-12-29, 1610612757, 1
0022300438, 2023-12-29, 1610612746, 1
0022300439, 2023-12-30, 1610612762, 1
0022300440, 2023-12-30, 1610612765, 1
0022300441, 2023-12-30, 1610612754, 1
0022300442, 2023-12-30, 1610612741, 1
0022300443, 2023-12-30, 1610612750, 1
0022300444, 2023-12-30, 1610612742, 1
0022300445, 2023-12-31, 1610612737, 1
0022300446, 2023-12-31, 1610612740, 1
0022300447, 2023-12-31, 1610612760, 1
0022300448, 2023-12-31, 1610612738, 1
0022300449, 2023-12-31, 1610612758, 1
0022300450, 2023-12-31, 1610612756, 1
0022300451, 2024-01-01, 1610612752, 1
0022300452, 2024-01-01, 1610612761, 1
0022300453, 2024-01-01, 1610612745, 1
0022300454, 2024-01-01, 1610612754, 1
0022300455, 2024-01-01, 1610612743, 1
0022300456, 2024-01-01, 1610612756, 1
0022300457, 2024-01-01, 1610612762, 1
0022300458, 2024-01-01, 1610612746, 1
0022300459, 2024-01-02, 1610612755, 1
0022300460, 2024-01-02, 1610612763, 1
0022300461, 2024-01-02, 1610612740, 1
0022300462, 2024-01-02, 1610612760, 1
0022300463, 2024-01-02, 1610612744, 1
0022300464, 2024-01-02, 1610612766, 1
0022300465, 2024-01-03, 1610612739, 1
0022300466, 2024-01-03, 1610612754, 1
0022300467, 2024-01-03, 1610612737, 1
0022300469, 2024-01-03, 1610612745, 1
0022300470, 2024-01-03, 1610612761, 1
0022300471, 2024-01-03, 1610612740, 1
0022300468, 2024-01-03, 1610612752, 1
0022300472, 2024-01-03, 1610612742, 1
0022300473, 2024-01-03, 1610612746, 1
0022300474, 2024-01-03, 1610612762, 1
0022300475, 2024-01-03, 1610612748, 1
0022300476, 2024-01-03, 1610612758, 1
0022300477, 2024-01-04, 1610612749, 1
0022300478, 2024-01-04, 1610612743, 1
0022300479, 2024-01-05, 1610612738, 1
0022300480, 2024-01-05, 1610612754, 1
0022300481, 2024-01-05, 1610612751, 1
0022300482, 2024-01-05, 1610612739, 1
0022300483, 2024-01-05, 1610612752, 1
0022300484, 2024-01-05, 1610612741, 1
0022300485, 2024-01-05, 1610612750, 1
0022300486, 2024-01-05, 1610612746, 1
0022300487, 2024-01-05, 1610612742, 1
0022300488, 2024-01-05, 1610612753, 1
0022300489, 2024-01-05, 1610612756, 1
0022300490, 2024-01-05, 1610612744, 1
0022300491, 2024-01-05, 1610612763, 1
0022300492, 2024-01-05, 1610612758, 1
0022300493, 2024-01-06, 1610612738, 1
0022300494, 2024-01-06, 1610612752, 1
0022300495, 2024-01-06, 1610612762, 1
0022300496, 2024-01-06, 1610612745, 1
0022300497, 2024-01-07, 1610612739, 1
0022300498, 2024-01-07, 1610612757, 1
0022300499, 2024-01-07, 1610612753, 1
0022300500, 2024-01-07, 1610612740, 1
0022300501, 2024-01-07, 1610612742, 1
0022300502, 2024-01-07, 1610612743, 1
0022300503, 2024-01-07, 1610612763, 1
0022300504, 2024-01-07, 1610612761, 1
0022300505, 2024-01-07, 1610612747, 1
0022300506, 2024-01-08, 1610612741, 1
0022300507, 2024-01-08, 1610612754, 1
0022300508, 2024-01-08, 1610612760, 1
0022300509, 2024-01-08, 1610612748, 1
0022300510, 2024-01-08, 1610612762, 1
0022300511, 2024-01-08, 1610612746, 1
0022300512, 2024-01-09, 1610612758, 1
0022300513, 2024-01-09, 1610612750, 1
0022300514, 2024-01-09, 1610612752, 1
0022300515, 2024-01-09, 1610612763, 1
0022300516, 2024-01-09, 1610612747, 1
0022300517, 2024-01-10, 1610612738, 1
0022300518, 2024-01-10, 1610612758, 1
0022300519, 2024-01-10, 1610612759, 1
0022300520, 2024-01-10, 1610612754, 1
0022300521, 2024-01-10, 1610612737, 1
0022300522, 2024-01-10, 1610612760, 1
0022300523, 2024-01-10, 1610612741, 1
0022300525, 2024-01-10, 1610612740, 1
0022300524, 2024-01-10, 1610612762, 1
0022300526, 2024-01-10, 1610612746, 1
0022300527, 2024-01-11, 1610612739, 1
0022300528, 2024-01-11, 1610612749, 1
0022300529, 2024-01-11, 1610612760, 1
0022300530, 2024-01-11, 1610612742, 1
0022300531, 2024-01-11, 1610612756, 1
0022300532, 2024-01-12, 1610612755, 1
0022300533, 2024-01-12, 1610612754, 1
0022300534, 2024-01-12, 1610612745, 1
0022300535, 2024-01-12, 1610612748, 1
0022300536, 2024-01-12, 1610612744, 1
0022300537, 2024-01-12, 1610612746, 1
0022300538, 2024-01-12, 1610612750, 1
0022300541, 2024-01-12, 1610612759, 1
